71.596085 	150.848450 	152.853363 	69.843849 	
77.033096 	149.449997 	155.077881 	74.155167 	
79.240952 	148.680695 	155.304291 	75.931389 	
80.281898 	148.426010 	155.299820 	76.758743 	
81.077858 	148.343369 	155.553329 	77.227699 	
81.110344 	148.311584 	155.521439 	77.431015 	
81.329636 	148.202621 	155.397903 	77.139267 	
81.733162 	148.333862 	155.121735 	77.955727 	
81.736214 	148.046906 	155.002014 	78.093285 	
81.690384 	148.124329 	154.785645 	77.902664 	
81.918495 	148.476013 	154.768097 	77.947243 	
81.809258 	148.892944 	154.796341 	77.590523 	
81.890587 	149.018890 	154.760040 	77.460899 	
81.344284 	149.003052 	154.676620 	77.242752 	
81.331520 	148.536072 	154.396332 	77.423492 	
80.967400 	148.838364 	154.530121 	77.394196 	
81.462112 	148.946854 	154.588440 	77.870659 	
81.363960 	148.930328 	154.783234 	78.057495 	
81.533020 	148.699783 	154.780762 	78.026093 	
81.116768 	148.339890 	154.482315 	77.771538 	
80.814079 	148.099121 	154.012466 	77.735970 	
80.405197 	147.918243 	153.507278 	77.914993 	
80.218391 	147.010590 	153.263321 	77.884789 	
79.862152 	146.475113 	153.270782 	78.379326 	
79.848656 	145.525208 	153.830368 	78.681038 	
79.982666 	144.105820 	153.830307 	78.816978 	
79.363228 	143.225998 	153.747955 	78.432732 	
78.913239 	142.760742 	153.555557 	78.511116 	
78.663559 	142.462662 	153.192337 	78.221001 	
78.276848 	141.796661 	152.996628 	78.387802 	
78.288094 	140.947845 	152.987686 	78.707642 	
78.683090 	140.267380 	153.529007 	79.184105 	
78.313118 	139.510727 	153.473206 	79.488159 	
77.607246 	139.399673 	153.532608 	79.568520 	
76.637245 	139.202896 	153.124161 	79.881157 	
76.026741 	138.562729 	152.863113 	79.959732 	
74.406197 	137.709747 	152.065369 	80.270409 	
72.393379 	135.745041 	151.529816 	80.273956 	
71.448662 	134.987473 	151.567947 	80.779007 	
70.081200 	133.628342 	152.079636 	80.922623 	
